frame_idx,file_name,status,iou,gt_ann_id,gt_class_name,gt_x1,gt_y1,gt_x2,gt_y2,pred_class_id,pred_class_name,pred_conf,pred_x1,pred_y1,pred_x2,pred_y2
150,0407_frame_0150.jpg,TP,0.8778541219119256,99,unripe,2325.0,670.0,2474.04,794.31,1,unripe,0.9091796875,2324.0,673.5,2472.0,805.0
150,0407_frame_0150.jpg,TP,0.7902860341747351,95,ripe,1365.0,310.0,1487.0,371.0,0,ripe,0.23583984375,1357.0,310.25,1496.0,377.5
150,0407_frame_0150.jpg,FP,,,,,,,,0,ripe,0.69091796875,1334.0,618.0,1546.0,793.5
150,0407_frame_0150.jpg,FP,,,,,,,,0,ripe,0.333740234375,1368.0,758.5,1533.0,825.5
150,0407_frame_0150.jpg,FP,,,,,,,,0,ripe,0.24365234375,1453.0,435.5,1618.0,619.5
150,0407_frame_0150.jpg,FP,,,,,,,,0,ripe,0.2108154296875,2272.0,628.5,2386.0,730.0
156,0407_frame_0156.jpg,TP,0.9769931808042579,324,ripe,1273.0,619.0,1492.0,794.0,0,ripe,0.9599609375,1271.0,618.5,1492.0,796.0
156,0407_frame_0156.jpg,TP,0.9657313707451517,322,unripe,1515.0,345.0,1749.0,567.0,1,unripe,0.94970703125,1520.0,346.0,1748.0,568.0
156,0407_frame_0156.jpg,TP,0.9345866281036931,327,ripe,2153.0,671.0,2288.0,785.0,0,ripe,0.90576171875,2152.0,665.5,2288.0,783.5
156,0407_frame_0156.jpg,TP,0.9118498783736472,323,unripe,1167.0,700.0,1332.0,844.0,1,unripe,0.869140625,1168.0,697.5,1338.0,849.0
156,0407_frame_0156.jpg,TP,0.9028151521423669,321,unripe,2286.0,674.0,2431.0,796.0,1,unripe,0.84130859375,2288.0,671.0,2432.0,803.5
156,0407_frame_0156.jpg,TP,0.8320933793681194,325,ripe,1210.0,354.0,1545.0,604.0,0,ripe,0.2100830078125,1209.0,346.25,1498.0,605.0
156,0407_frame_0156.jpg,TP,0.8213530655390252,326,ripe,2246.0,626.0,2351.0,700.0,0,ripe,0.440673828125,2244.0,625.0,2354.0,711.0
156,0407_frame_0156.jpg,FN,,328,ripe,1329.0,310.0,1431.74,385.87,,,,,,,
156,0407_frame_0156.jpg,FP,,,,,,,,0,ripe,0.72265625,1209.0,332.0,1502.0,604.0
156,0407_frame_0156.jpg,FP,,,,,,,,0,ripe,0.541015625,2448.0,522.0,2512.0,620.5
156,0407_frame_0156.jpg,FP,,,,,,,,0,ripe,0.5283203125,1393.0,369.5,1557.0,614.5
156,0407_frame_0156.jpg,FP,,,,,,,,0,ripe,0.517578125,2446.0,523.0,2512.0,621.0
156,0407_frame_0156.jpg,FP,,,,,,,,0,ripe,0.445556640625,1406.0,435.0,1552.0,615.0
162,0407_frame_0162.jpg,TP,0.9774610418929071,286,ripe,1208.0,620.0,1433.0,798.0,0,ripe,0.958984375,1206.0,618.5,1433.0,799.0
162,0407_frame_0162.jpg,TP,0.9619095490392281,288,unripe,1439.0,344.0,1682.32,569.05,1,unripe,0.953125,1439.0,342.25,1677.0,567.0
162,0407_frame_0162.jpg,TP,0.9076301985658616,289,unripe,2254.0,674.0,2388.45,796.39,1,unripe,0.8779296875,2252.0,674.0,2392.0,803.5
162,0407_frame_0162.jpg,TP,0.8991999030184932,284,ripe,2119.0,672.0,2252.0,787.0,0,ripe,0.92529296875,2116.0,667.0,2248.0,788.5
162,0407_frame_0162.jpg,TP,0.8906158632142669,283,ripe,1118.0,350.0,1449.0,603.0,0,ripe,0.96240234375,1117.0,348.0,1419.0,606.0
162,0407_frame_0162.jpg,TP,0.8322580645160523,282,ripe,2392.0,515.0,2478.0,620.0,0,ripe,0.86865234375,2378.0,514.5,2478.0,623.0
162,0407_frame_0162.jpg,TP,0.8062551610238639,285,ripe,2211.0,625.0,2318.0,698.0,0,ripe,0.206298828125,2206.0,621.0,2318.0,707.5
162,0407_frame_0162.jpg,TP,0.7575678993395835,287,unripe,1109.0,700.0,1246.0,849.4300000000001,1,unripe,0.67822265625,1110.0,701.0,1284.0,852.5
162,0407_frame_0162.jpg,FN,,290,ripe,1269.0,307.0,1358.33,383.24,,,,,,,
162,0407_frame_0162.jpg,FP,,,,,,,,0,ripe,0.322509765625,1319.0,433.25,1486.0,613.0
168,0407_frame_0168.jpg,TP,0.9644468630251692,347,ripe,1146.0,619.0,1381.0,800.0,0,ripe,0.95556640625,1143.0,617.5,1384.0,800.5
168,0407_frame_0168.jpg,TP,0.964305195271388,349,unripe,1360.0,334.0,1609.21,564.48,1,unripe,0.95947265625,1356.0,335.75,1612.0,564.0
168,0407_frame_0168.jpg,TP,0.9118077579896979,346,ripe,2083.0,671.0,2214.0,786.0,0,ripe,0.91748046875,2084.0,666.5,2218.0,788.0
168,0407_frame_0168.jpg,TP,0.8967971530249006,348,ripe,1028.0,346.0,1358.0,598.0,0,ripe,0.95751953125,1028.0,343.0,1336.0,606.0
168,0407_frame_0168.jpg,TP,0.8913412563666512,345,ripe,2339.0,514.0,2445.0,619.0,0,ripe,0.92724609375,2332.0,512.5,2444.0,622.0
168,0407_frame_0168.jpg,TP,0.8829638351647857,351,unripe,2215.0,680.0,2348.66,800.23,1,unripe,0.82958984375,2212.0,679.5,2352.0,809.5
168,0407_frame_0168.jpg,TP,0.7939883968262342,350,unripe,1050.0,701.0,1211.15,845.59,1,unripe,0.7080078125,1057.0,701.0,1238.0,850.5
168,0407_frame_0168.jpg,TP,0.699524863244625,352,ripe,2175.0,616.0,2276.43,693.29,0,ripe,0.329345703125,2172.0,620.5,2280.0,714.0
168,0407_frame_0168.jpg,TP,0.35291928456385174,353,ripe,1218.0,305.0,1293.36,387.87,0,ripe,0.391357421875,1201.0,303.0,1342.0,428.5
174,0407_frame_0174.jpg,TP,0.9601145162339567,59,ripe,1091.0,619.0,1332.0,805.0,0,ripe,0.96240234375,1088.0,616.5,1329.0,805.5
174,0407_frame_0174.jpg,TP,0.9521229683759007,61,ripe,2049.0,671.0,2183.0,787.0,0,ripe,0.7919921875,2050.0,668.5,2182.0,785.5
174,0407_frame_0174.jpg,TP,0.9442993907745181,58,ripe,2288.0,514.0,2414.0,619.0,0,ripe,0.9248046875,2290.0,512.5,2414.0,622.0
174,0407_frame_0174.jpg,TP,0.8840289198986678,62,unripe,1299.0,338.0,1547.93,572.27,1,unripe,0.9599609375,1286.0,332.0,1552.0,564.5
174,0407_frame_0174.jpg,TP,0.828557226666468,64,unripe,2179.0,682.0,2320.31,795.29,1,unripe,0.908203125,2176.0,681.0,2318.0,813.0
174,0407_frame_0174.jpg,TP,0.7853940363239381,63,unripe,1005.0,698.0,1156.3,851.03,1,unripe,0.84228515625,1002.5,701.0,1190.0,849.0
174,0407_frame_0174.jpg,TP,0.7614229249011785,60,ripe,961.0,344.0,1359.0,602.0,0,ripe,0.9619140625,959.0,340.75,1269.0,602.5
174,0407_frame_0174.jpg,TP,0.5744861111110828,65,ripe,1172.0,301.0,1278.21,409.85,0,ripe,0.505859375,1146.0,300.0,1302.0,429.0
174,0407_frame_0174.jpg,FP,,,,,,,,0,ripe,0.47265625,2142.0,621.5,2232.0,705.0
180,0407_frame_0180.jpg,TP,0.9597013981147391,227,ripe,1036.0,620.0,1282.0,808.0,0,ripe,0.96533203125,1035.0,616.0,1282.0,805.0
180,0407_frame_0180.jpg,TP,0.9527029288383365,231,unripe,1220.0,330.0,1487.95,562.87,1,unripe,0.951171875,1212.0,329.75,1491.0,564.5
180,0407_frame_0180.jpg,TP,0.8947885939035795,226,ripe,2249.0,512.0,2385.0,617.0,0,ripe,0.8974609375,2254.0,509.5,2384.0,622.0
180,0407_frame_0180.jpg,TP,0.894781473752503,228,ripe,960.0,340.0,1217.0,596.0,0,ripe,0.9384765625,960.0,336.0,1197.0,600.5
180,0407_frame_0180.jpg,TP,0.8530639505760086,229,ripe,2017.0,671.0,2149.0,788.0,0,ripe,0.892578125,2018.0,661.0,2158.0,788.5
180,0407_frame_0180.jpg,TP,0.8226308987012559,233,unripe,2146.0,669.0,2281.44,785.92,1,unripe,0.927734375,2142.0,669.0,2282.0,806.5
180,0407_frame_0180.jpg,TP,0.5000195125864809,230,unripe,961.0,705.0,1051.94,842.06,1,unripe,0.67333984375,961.0,702.5,1130.0,850.0
180,0407_frame_0180.jpg,FN,,232,unripe,1426.0,338.0,1517.59,440.63,,,,,,,
180,0407_frame_0180.jpg,FN,,234,unripe,2354.0,500.0,2418.96,588.67,,,,,,,
180,0407_frame_0180.jpg,FP,,,,,,,,0,ripe,0.418701171875,1104.0,303.0,1227.0,430.0
186,0407_frame_0186.jpg,TP,0.9603848847477044,250,ripe,980.0,620.0,1232.0,814.0,0,ripe,0.96044921875,982.0,618.5,1231.0,810.0
186,0407_frame_0186.jpg,TP,0.9569924738742513,254,unripe,1155.0,329.0,1433.34,565.9,1,unripe,0.955078125,1146.0,330.5,1434.0,565.0
186,0407_frame_0186.jpg,TP,0.9443622920516977,253,ripe,1985.0,673.0,2117.0,790.0,0,ripe,0.87255859375,1985.0,669.0,2116.0,792.0
186,0407_frame_0186.jpg,TP,0.9179502755239095,252,ripe,961.0,349.0,1144.0,599.0,0,ripe,0.921875,961.0,353.0,1133.0,601.0
186,0407_frame_0186.jpg,TP,0.8990518657637699,256,unripe,2114.0,667.0,2248.76,802.03,1,unripe,0.92626953125,2108.0,668.0,2248.0,809.0
186,0407_frame_0186.jpg,TP,0.8600508905851809,251,ripe,1060.0,300.0,1170.0,417.0,0,ripe,0.307373046875,1056.0,300.0,1164.0,424.5
186,0407_frame_0186.jpg,TP,0.7845269423693629,260,ripe,2240.0,512.0,2355.17,611.47,0,ripe,0.90380859375,2226.0,512.5,2354.0,623.5
186,0407_frame_0186.jpg,FN,,255,unripe,1376.0,337.0,1485.09,452.51,,,,,,,
186,0407_frame_0186.jpg,FN,,257,unripe,2150.0,376.0,2234.76,445.25,,,,,,,
186,0407_frame_0186.jpg,FN,,258,unripe,2329.0,512.0,2395.04,587.13,,,,,,,
186,0407_frame_0186.jpg,FN,,259,unripe,1183.0,605.0,1268.28,699.89,,,,,,,
186,0407_frame_0186.jpg,FP,,,,,,,,0,ripe,0.37109375,1074.0,457.5,1261.0,613.0
192,0407_frame_0192.jpg,TP,0.9749466940597846,78,unripe,1073.0,327.0,1368.67,570.12,1,unripe,0.9619140625,1069.0,329.25,1368.0,570.0
192,0407_frame_0192.jpg,TP,0.9670930596709074,74,ripe,961.0,622.0,1179.0,809.0,0,ripe,0.9541015625,960.5,619.0,1178.0,807.0
192,0407_frame_0192.jpg,TP,0.9332609332325728,81,unripe,2075.0,673.0,2210.71,802.9300000000001,1,unripe,0.9375,2072.0,674.0,2210.0,807.5
192,0407_frame_0192.jpg,TP,0.9076263055952462,76,ripe,960.0,380.0,1078.0,598.0,0,ripe,0.39697265625,960.0,369.5,1075.0,604.0
192,0407_frame_0192.jpg,TP,0.8949027850761432,77,ripe,1948.0,672.0,2080.0,789.0,0,ripe,0.89697265625,1949.0,667.5,2084.0,793.5
192,0407_frame_0192.jpg,TP,0.8833237512360208,79,unripe,1305.0,337.0,1445.62,454.52,1,unripe,0.5859375,1305.0,332.75,1447.0,464.5
192,0407_frame_0192.jpg,TP,0.7027549210996017,83,ripe,2210.0,510.0,2326.46,609.79,0,ripe,0.93603515625,2190.0,512.0,2322.0,625.0
192,0407_frame_0192.jpg,FN,,75,ripe,1019.0,297.0,1120.0,408.0,,,,,,,
192,0407_frame_0192.jpg,FN,,80,unripe,1136.0,604.0,1226.09,710.83,,,,,,,
192,0407_frame_0192.jpg,FN,,82,unripe,2112.0,376.0,2204.4,456.85,,,,,,,
192,0407_frame_0192.jpg,FP,,,,,,,,0,ripe,0.265869140625,962.0,372.5,1067.0,599.0
198,0407_frame_0198.jpg,TP,0.9475715297152989,221,unripe,1006.0,331.0,1309.87,560.23,1,unripe,0.951171875,1002.5,327.5,1309.0,566.0
198,0407_frame_0198.jpg,TP,0.9156151419557804,220,ripe,1917.0,673.0,2048.0,790.0,0,ripe,0.91845703125,1916.0,670.0,2046.0,795.0
198,0407_frame_0198.jpg,TP,0.9022004889975296,217,ripe,961.0,621.0,1134.0,823.0,0,ripe,0.91357421875,961.0,618.5,1134.0,805.5
198,0407_frame_0198.jpg,TP,0.8917198387349643,223,unripe,2044.0,678.0,2177.66,805.42,1,unripe,0.90966796875,2036.0,674.0,2178.0,808.5
198,0407_frame_0198.jpg,TP,0.76549618320606,216,ripe,2179.0,513.0,2297.0,622.0,0,ripe,0.85498046875,2158.0,511.0,2294.0,629.0
198,0407_frame_0198.jpg,FN,,218,ripe,968.0,296.0,1075.0,408.0,,,,,,,
198,0407_frame_0198.jpg,FN,,219,ripe,2070.0,623.0,2129.0,680.0,,,,,,,
198,0407_frame_0198.jpg,FN,,222,unripe,1265.0,334.0,1408.35,447.68,,,,,,,
198,0407_frame_0198.jpg,FN,,224,unripe,2084.0,378.0,2179.25,445.77,,,,,,,
198,0407_frame_0198.jpg,FN,,225,unripe,1093.0,603.0,1179.19,712.9300000000001,,,,,,,
198,0407_frame_0198.jpg,FP,,,,,,,,0,ripe,0.521484375,958.5,344.0,1133.0,620.0
198,0407_frame_0198.jpg,FP,,,,,,,,0,ripe,0.2783203125,960.5,422.75,1133.0,617.5
204,0407_frame_0204.jpg,TP,0.9530907777167041,70,unripe,960.0,331.0,1254.25,574.29,1,unripe,0.943359375,960.0,327.5,1252.0,568.0
204,0407_frame_0204.jpg,TP,0.9288797033614601,68,ripe,961.0,622.0,1093.0,806.0,0,ripe,0.92822265625,963.5,619.0,1093.0,799.0
204,0407_frame_0204.jpg,TP,0.9283872247569313,69,ripe,1885.0,674.0,2006.0,791.0,0,ripe,0.9345703125,1886.0,673.5,2009.0,795.5
204,0407_frame_0204.jpg,TP,0.9204797867613712,66,ripe,2159.0,514.0,2271.0,627.0,0,ripe,0.87060546875,2154.0,511.5,2270.0,626.0
204,0407_frame_0204.jpg,TP,0.8796880333854533,72,unripe,2012.0,676.0,2141.86,805.86,1,unripe,0.9189453125,2004.0,675.5,2146.0,810.5
204,0407_frame_0204.jpg,TP,0.8059171510114411,71,unripe,1223.0,335.0,1382.45,449.25,1,unripe,0.4638671875,1216.0,332.5,1378.0,465.0
204,0407_frame_0204.jpg,FN,,67,ripe,2013.0,624.0,2102.0,700.0,,,,,,,
204,0407_frame_0204.jpg,FN,,73,unripe,2060.0,380.0,2152.47,448.22,,,,,,,
204,0407_frame_0204.jpg,FP,,,,,,,,0,ripe,0.544921875,961.5,517.5,1080.0,622.0
210,0407_frame_0210.jpg,TP,0.9471085399890621,305,unripe,957.0,328.0,1189.16,569.3199999999999,1,unripe,0.82421875,960.5,325.75,1192.0,565.0
210,0407_frame_0210.jpg,TP,0.9363790768857493,310,ripe,1860.0,672.0,1975.4,795.54,0,ripe,0.92919921875,1856.0,674.0,1974.0,796.0
210,0407_frame_0210.jpg,TP,0.8870069464395283,306,unripe,1174.0,333.0,1345.06,452.47,1,unripe,0.478515625,1173.0,330.5,1341.0,461.5
210,0407_frame_0210.jpg,TP,0.8393628890346502,309,ripe,957.0,618.0,1045.25,768.7,0,ripe,0.8173828125,964.0,616.5,1044.0,780.5
210,0407_frame_0210.jpg,TP,0.8019548955924307,307,unripe,1974.0,669.0,2116.89,801.37,1,unripe,0.84423828125,1968.0,680.0,2112.0,810.0
210,0407_frame_0210.jpg,TP,0.7506378271399259,312,ripe,2131.0,509.0,2243.68,608.11,0,ripe,0.88330078125,2124.0,510.5,2242.0,630.0
210,0407_frame_0210.jpg,TP,0.5792411405275336,311,ripe,1974.0,625.0,2074.8,683.38,0,ripe,0.441650390625,1960.0,622.0,2074.0,710.0
210,0407_frame_0210.jpg,FN,,308,unripe,2031.0,377.0,2120.26,434.7,,,,,,,
210,0407_frame_0210.jpg,FP,,,,,,,,0,ripe,0.71240234375,964.5,618.5,1043.0,783.5
216,0407_frame_0216.jpg,TP,0.9324220746563341,319,ripe,1925.0,618.0,2036.8,702.76,0,ripe,0.57177734375,1925.0,621.5,2037.0,705.0
216,0407_frame_0216.jpg,TP,0.9266854901193144,318,ripe,1819.0,671.0,1937.37,796.31,0,ripe,0.931640625,1817.0,672.5,1943.0,796.0
216,0407_frame_0216.jpg,TP,0.8968474033401597,314,unripe,1124.0,330.0,1296.44,456.04,1,unripe,0.4833984375,1126.0,328.75,1299.0,465.75
216,0407_frame_0216.jpg,TP,0.8947364363080903,313,unripe,957.0,338.0,1127.98,556.11,1,unripe,0.234375,962.0,329.75,1123.0,560.0
216,0407_frame_0216.jpg,TP,0.8348488641063773,315,unripe,1925.0,669.0,2071.87,799.06,1,unripe,0.876953125,1930.0,677.0,2072.0,810.5
216,0407_frame_0216.jpg,TP,0.7586815547442717,320,ripe,2093.0,510.0,2204.8,617.78,0,ripe,0.3056640625,2076.0,506.0,2202.0,626.5
216,0407_frame_0216.jpg,FN,,316,unripe,2192.0,486.0,2259.22,586.84,,,,,,,
216,0407_frame_0216.jpg,FN,,317,unripe,2006.0,369.0,2082.72,434.76,,,,,,,
222,0407_frame_0222.jpg,TP,0.9263366195341568,151,unripe,1888.0,681.0,2030.16,806.38,1,unripe,0.84033203125,1889.0,679.5,2028.0,812.0
222,0407_frame_0222.jpg,TP,0.9247418833187632,147,ripe,1776.0,680.0,1907.0,798.0,0,ripe,0.923828125,1774.0,677.0,1902.0,798.0
222,0407_frame_0222.jpg,TP,0.9178117309268952,148,ripe,1884.0,624.0,2003.0,703.0,0,ripe,0.53515625,1886.0,621.0,2003.0,700.5
222,0407_frame_0222.jpg,TP,0.8830132639317316,150,unripe,1074.0,331.0,1259.6,455.39,1,unripe,0.669921875,1077.0,330.0,1257.0,467.0
222,0407_frame_0222.jpg,TP,0.8257036963997274,152,unripe,2146.0,493.0,2223.99,592.71,1,unripe,0.7529296875,2138.0,495.0,2224.0,600.5
222,0407_frame_0222.jpg,TP,0.8013678586107273,149,unripe,965.0,340.0,1057.8,508.08000000000004,1,unripe,0.32080078125,962.0,329.25,1058.0,532.0
222,0407_frame_0222.jpg,TP,0.7327366471994201,153,ripe,2026.0,514.0,2168.16,609.76,0,ripe,0.88232421875,2023.0,511.5,2166.0,638.0
222,0407_frame_0222.jpg,TP,0.6258301889176183,154,unripe,1976.0,374.0,2067.24,455.42,1,unripe,0.56494140625,1953.0,367.5,2072.0,467.25
228,0407_frame_0228.jpg,TP,0.8987427604142444,140,ripe,1731.0,680.0,1854.45,794.1,0,ripe,0.92919921875,1733.0,674.0,1856.0,797.5
228,0407_frame_0228.jpg,TP,0.846214261478942,138,unripe,1028.0,329.0,1219.28,456.02,1,unripe,0.896484375,1026.0,331.0,1210.0,468.75
228,0407_frame_0228.jpg,TP,0.8174862945595051,144,unripe,1847.0,680.0,1981.18,801.4,1,unripe,0.86181640625,1841.0,684.0,1984.0,815.0
228,0407_frame_0228.jpg,TP,0.779121875136112,146,unripe,1959.0,393.0,2036.13,456.89,1,unripe,0.2998046875,1955.0,385.0,2035.0,462.0
228,0407_frame_0228.jpg,TP,0.7153963946280257,142,ripe,1853.0,625.0,1961.39,688.89,0,ripe,0.302490234375,1845.0,622.0,1966.0,702.0
228,0407_frame_0228.jpg,TP,0.6473898841544612,141,ripe,2016.0,511.0,2134.66,606.84,0,ripe,0.8291015625,1989.0,509.5,2136.0,629.0
228,0407_frame_0228.jpg,TP,0.422904033078857,139,ripe,959.0,338.0,1029.57,442.8,0,ripe,0.640625,964.0,351.25,1065.0,478.0
228,0407_frame_0228.jpg,FN,,143,ripe,2032.0,398.0,2059.38,439.76,,,,,,,
228,0407_frame_0228.jpg,FN,,145,unripe,2115.0,493.0,2191.9,592.49,,,,,,,
234,0407_frame_0234.jpg,TP,0.952615384615326,242,ripe,1687.0,678.0,1816.0,798.0,0,ripe,0.9306640625,1686.0,675.0,1816.0,800.0
234,0407_frame_0234.jpg,TP,0.9467934195734131,246,unripe,1792.0,683.0,1935.56,812.03,1,unripe,0.87255859375,1795.0,681.5,1935.0,814.5
234,0407_frame_0234.jpg,TP,0.9316677781767336,244,ripe,1953.0,510.0,2096.0,638.0,0,ripe,0.8740234375,1948.0,511.0,2098.0,640.0
234,0407_frame_0234.jpg,TP,0.8585482744931695,245,unripe,976.0,330.0,1165.16,455.32,1,unripe,0.68359375,971.5,329.0,1161.0,468.75
234,0407_frame_0234.jpg,TP,0.734201198581633,247,unripe,2079.0,488.0,2152.97,591.02,1,unripe,0.4833984375,2064.0,491.0,2154.0,600.5
234,0407_frame_0234.jpg,TP,0.7246194123920562,243,ripe,1821.0,621.0,1927.0,692.0,0,ripe,0.5078125,1809.0,621.5,1929.0,707.0
234,0407_frame_0234.jpg,FN,,248,unripe,1889.0,370.0,2003.51,448.03,,,,,,,
234,0407_frame_0234.jpg,FN,,249,ripe,1992.0,384.0,2028.48,450.54,,,,,,,
240,0407_frame_0240.jpg,TP,0.9325574455385895,330,ripe,1640.0,679.0,1770.0,805.0,0,ripe,0.93701171875,1641.0,676.0,1766.0,804.0
240,0407_frame_0240.jpg,TP,0.9310836762688104,331,ripe,1913.0,510.0,2055.0,637.0,0,ripe,0.88818359375,1913.0,509.5,2056.0,629.5
240,0407_frame_0240.jpg,TP,0.91094228719655,333,unripe,2040.0,492.0,2119.9,596.09,1,unripe,0.70166015625,2035.0,491.5,2118.0,596.5
240,0407_frame_0240.jpg,TP,0.8983941149155322,335,unripe,1746.0,684.0,1889.8600000000001,810.63,1,unripe,0.8505859375,1743.0,683.0,1887.0,818.5
240,0407_frame_0240.jpg,FN,,329,ripe,1777.0,623.0,1887.0,703.0,,,,,,,
240,0407_frame_0240.jpg,FN,,332,unripe,960.0,329.0,1119.08,442.22,,,,,,,
240,0407_frame_0240.jpg,FN,,334,unripe,1866.0,377.0,1964.59,456.53,,,,,,,
240,0407_frame_0240.jpg,FN,,336,ripe,1954.0,379.0,1992.3,446.44,,,,,,,
240,0407_frame_0240.jpg,FP,,,,,,,,1,unripe,0.2017822265625,2032.0,491.0,2118.0,597.5
246,0407_frame_0246.jpg,TP,0.9264129356931993,395,unripe,1688.0,685.0,1836.53,813.8199999999999,1,unripe,0.8251953125,1692.0,683.5,1836.0,818.5
246,0407_frame_0246.jpg,TP,0.8999819013531871,396,unripe,1999.0,490.0,2079.79,593.28,1,unripe,0.59912109375,1995.0,490.0,2078.0,597.0
246,0407_frame_0246.jpg,TP,0.8992985376292415,391,ripe,1589.0,680.0,1718.0,808.0,0,ripe,0.91796875,1589.0,677.5,1713.0,802.0
246,0407_frame_0246.jpg,TP,0.8026522421915495,392,ripe,1870.0,510.0,2013.0,647.0,0,ripe,0.84814453125,1873.0,507.5,2014.0,625.0
246,0407_frame_0246.jpg,TP,0.7911031890571713,390,ripe,1726.0,622.0,1842.0,710.0,0,ripe,0.403564453125,1713.0,621.5,1844.0,720.0
246,0407_frame_0246.jpg,FN,,393,ripe,1904.0,369.0,1958.0,453.0,,,,,,,
246,0407_frame_0246.jpg,FN,,394,unripe,965.0,328.0,1058.28,443.77,,,,,,,
246,0407_frame_0246.jpg,FN,,397,unripe,1788.0,382.0,1928.76,458.07,,,,,,,
246,0407_frame_0246.jpg,FP,,,,,,,,1,unripe,0.5205078125,1995.0,489.5,2078.0,601.0
252,0407_frame_0252.jpg,TP,0.9317540559604437,270,ripe,1838.0,507.0,1969.0,634.0,0,ripe,0.89697265625,1837.0,506.0,1970.0,628.0
252,0407_frame_0252.jpg,TP,0.9147859975122715,272,unripe,1956.0,490.0,2038.19,591.9300000000001,1,unripe,0.7822265625,1956.0,490.5,2040.0,598.5
252,0407_frame_0252.jpg,TP,0.9013777510086308,271,unripe,1639.0,681.0,1784.62,807.86,1,unripe,0.81103515625,1638.0,683.5,1784.0,817.5
252,0407_frame_0252.jpg,TP,0.8956490341216287,269,ripe,1540.0,680.0,1665.0,809.0,0,ripe,0.91748046875,1541.0,676.0,1664.0,801.0
252,0407_frame_0252.jpg,TP,0.6628613443604653,273,unripe,1762.0,368.0,1890.84,450.93,1,unripe,0.57470703125,1787.0,364.0,1888.0,466.25
252,0407_frame_0252.jpg,FN,,268,ripe,1679.0,621.0,1797.0,714.0,,,,,,,
252,0407_frame_0252.jpg,FN,,274,ripe,1873.0,358.0,1926.31,421.18,,,,,,,
258,0407_frame_0258.jpg,TP,0.9043775351389934,266,ripe,1797.0,508.0,1930.19,620.56,0,ripe,0.7265625,1794.0,504.0,1931.0,625.0
258,0407_frame_0258.jpg,TP,0.8896020539152321,261,unripe,1590.0,686.0,1734.0,812.0,1,unripe,0.21142578125,1585.0,683.0,1733.0,819.0
258,0407_frame_0258.jpg,TP,0.8472704571911781,264,ripe,1491.0,678.0,1602.9,801.31,0,ripe,0.90380859375,1493.0,675.5,1617.0,802.5
258,0407_frame_0258.jpg,TP,0.8368681318680481,263,unripe,1923.0,486.0,2005.5,591.54,1,unripe,0.71630859375,1919.0,490.0,2007.0,600.0
258,0407_frame_0258.jpg,TP,0.7353036567885094,265,ripe,1634.0,619.0,1755.12,710.06,0,ripe,0.32177734375,1628.0,619.0,1759.0,733.5
258,0407_frame_0258.jpg,FN,,262,unripe,1734.0,367.0,1851.61,449.94,,,,,,,
258,0407_frame_0258.jpg,FN,,267,ripe,1853.0,384.0,1892.71,416.18,,,,,,,
258,0407_frame_0258.jpg,FP,,,,,,,,1,unripe,0.260498046875,1584.0,686.5,1732.0,821.5
264,0407_frame_0264.jpg,TP,0.8752039092054928,388,ripe,1769.0,505.0,1894.3,615.78,0,ripe,0.9501953125,1766.0,505.0,1896.0,627.0
264,0407_frame_0264.jpg,TP,0.8639486444020709,386,ripe,1448.0,677.0,1564.14,807.36,0,ripe,0.9423828125,1451.0,679.0,1573.0,803.0
264,0407_frame_0264.jpg,TP,0.845055735938749,384,unripe,1887.0,486.0,1972.65,587.91,1,unripe,0.73193359375,1886.0,489.0,1974.0,600.0
264,0407_frame_0264.jpg,TP,0.7913352180624044,387,unripe,1547.0,678.0,1697.67,808.02,1,unripe,0.8720703125,1540.0,687.5,1696.0,822.5
264,0407_frame_0264.jpg,TP,0.7000226389603256,383,ripe,1593.0,625.0,1717.03,712.73,0,ripe,0.6689453125,1592.0,621.0,1726.0,737.0
264,0407_frame_0264.jpg,FN,,385,unripe,1700.0,368.0,1824.59,445.9,,,,,,,
264,0407_frame_0264.jpg,FN,,389,ripe,1823.0,360.0,1865.83,416.55,,,,,,,
270,0407_frame_0270.jpg,TP,0.9679958027281631,293,ripe,1737.0,507.0,1860.0,628.0,0,ripe,0.943359375,1737.0,506.0,1862.0,627.0
270,0407_frame_0270.jpg,TP,0.9383673984354695,292,ripe,1411.0,682.0,1531.0,810.0,0,ripe,0.900390625,1412.0,680.0,1533.0,807.0
270,0407_frame_0270.jpg,TP,0.8802609100791501,291,ripe,1560.0,622.0,1690.0,731.0,0,ripe,0.4755859375,1559.0,621.5,1696.0,739.0
270,0407_frame_0270.jpg,TP,0.873163992869792,296,unripe,1854.0,487.0,1941.64,592.29,1,unripe,0.75,1853.0,489.0,1944.0,601.0
270,0407_frame_0270.jpg,TP,0.8685777414102805,295,unripe,1501.0,681.0,1657.6100000000001,816.51,1,unripe,0.86669921875,1500.0,687.0,1654.0,826.0
270,0407_frame_0270.jpg,FN,,294,ripe,1781.0,357.0,1839.0,420.0,,,,,,,
270,0407_frame_0270.jpg,FN,,297,unripe,1688.0,369.0,1794.3,446.7,,,,,,,
276,0407_frame_0276.jpg,TP,0.9640948289995105,378,ripe,1708.0,507.0,1830.0,628.0,0,ripe,0.94482421875,1708.0,506.0,1833.0,627.5
276,0407_frame_0276.jpg,TP,0.9577535571818351,377,ripe,1374.0,683.0,1496.0,811.0,0,ripe,0.91064453125,1375.0,680.5,1496.0,809.0
